0634,2008-07-17 00:00:00.000,2008-07-23 00:00:00.000,NULL,,,2
1135,2008-05-25 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
0790,2008-09-03 00:00:00.000,2008-09-06 00:00:00.000,NULL,,,2
1256,2008-08-02 00:00:00.000,2008-11-09 00:00:00.000,NULL,,,2
1172,2008-04-16 00:00:00.000,2008-07-01 00:00:00.000,NULL,,,2
1390,2008-04-22 00:00:00.000,2008-05-13 00:00:00.000,NULL,,,2
1136,2008-04-25 00:00:00.000,2008-05-11 00:00:00.000,NULL,,,2
0407,2008-04-27 00:00:00.000,2008-04-28 00:00:00.000,NULL,,,2
0790,2008-03-28 00:00:00.000,2008-05-01 00:00:00.000,NULL,,,2
7062,2008-10-25 00:00:00.000,2009-05-14 00:00:00.000,NULL,,,2
1477,2008-05-02 00:00:00.000,2008-05-05 00:00:00.000,NULL,,,2
0862,2008-05-25 00:00:00.000,2008-06-02 00:00:00.000,NULL,,,2
1473,2008-05-04 00:00:00.000,2008-05-10 00:00:00.000,NULL,,,2
1228,2008-05-01 00:00:00.000,2008-05-09 00:00:00.000,NULL,,,2
9005,2008-05-07 00:00:00.000,2008-07-12 00:00:00.000,NULL,,,2
0622,2008-07-01 00:00:00.000,2008-08-01 00:00:00.000,NULL,,,2
1268,2008-06-01 00:00:00.000,2009-02-04 00:00:00.000,NULL,,,2
1473,2008-07-07 00:00:00.000,2008-08-01 00:00:00.000,NULL,,,2
0956,2008-05-04 00:00:00.000,2008-08-03 00:00:00.000,NULL,,,2
1200,2008-08-01 00:00:00.000,2008-11-14 00:00:00.000,NULL,,,2
7089,2008-05-01 00:00:00.000,2008-05-11 00:00:00.000,NULL,,,2
1453,2008-05-15 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
0942,2008-05-15 00:00:00.000,2008-05-20 00:00:00.000,NULL,,,2
9003,2008-05-26 00:00:00.000,2008-06-01 00:00:00.000,NULL,,,2
9003,2008-08-22 00:00:00.000,2008-08-28 00:00:00.000,NULL,,,2
1313,2008-05-16 00:00:00.000,2008-09-01 00:00:00.000,NULL,,,2
1030,2008-05-11 00:00:00.000,2008-06-07 00:00:00.000,NULL,,,2
1159,2008-03-16 00:00:00.000,2008-05-12 00:00:00.000,NULL,,,2
1281,2008-05-13 00:00:00.000,2008-05-17 00:00:00.000,NULL,,,2
1158,2008-05-28 00:00:00.000,2008-06-09 00:00:00.000,NULL,,,2
1484,2008-07-07 00:00:00.000,2008-09-01 00:00:00.000,NULL,,,2
0790,2008-06-04 00:00:00.000,2008-06-11 00:00:00.000,NULL,,,2
0948,2008-03-09 00:00:00.000,2008-06-04 00:00:00.000,NULL,,,2
1479,2008-07-20 00:00:00.000,2008-07-27 00:00:00.000,NULL,,,2
1408,2008-05-25 00:00:00.000,2008-09-07 00:00:00.000,NULL,,,2
1483,2008-06-01 00:00:00.000,2008-09-03 00:00:00.000,NULL,,,2
7089,2008-08-01 00:00:00.000,2008-08-22 00:00:00.000,NULL,,,2
1098,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,NULL,,,2
1067,2008-12-29 00:00:00.000,2009-01-01 00:00:00.000,NULL,,,2
1365,2008-07-23 00:00:00.000,2008-07-30 00:00:00.000,NULL,,,2
0803,2008-06-01 00:00:00.000,2008-07-17 00:00:00.000,NULL,,,2
0575,2008-06-12 00:00:00.000,2008-06-19 00:00:00.000,NULL,,,2
1245,2008-06-13 00:00:00.000,2008-08-25 00:00:00.000,NULL,,,2
1371,2008-06-12 00:00:00.000,2008-08-09 00:00:00.000,NULL,,,2
1346,2008-06-14 00:00:00.000,2008-06-17 00:00:00.000,NULL,,,2
7095,2008-08-04 00:00:00.000,2008-08-25 00:00:00.000,NULL,,,2
1061,2008-06-24 00:00:00.000,2008-08-15 00:00:00.000,NULL,,,2
1576,2008-06-24 00:00:00.000,2008-10-11 00:00:00.000,NULL,,,2
7105,2008-06-07 00:00:00.000,2008-06-16 00:00:00.000,NULL,,,2
7096,2008-06-12 00:00:00.000,2008-06-14 00:00:00.000,NULL,,,2
0214,2008-07-07 00:00:00.000,2008-09-01 00:00:00.000,NULL,,,2
0912,2008-05-25 00:00:00.000,2008-06-12 00:00:00.000,NULL,,,2
0799,2008-06-01 00:00:00.000,2008-10-26 00:00:00.000,NULL,,,2
7066,2008-06-22 00:00:00.000,2008-06-27 00:00:00.000,NULL,,,2
1429,2008-06-20 00:00:00.000,2008-10-01 00:00:00.000,NULL,,,2
1158,2008-06-21 00:00:00.000,2008-07-03 00:00:00.000,NULL,,,2
7105,2008-09-09 00:00:00.000,2008-09-27 00:00:00.000,NULL,,,2
7107,2008-07-01 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
7096,2008-08-01 00:00:00.000,2008-08-29 00:00:00.000,NULL,,,2
0563,2008-07-10 00:00:00.000,2008-07-22 00:00:00.000,NULL,,,2
0942,2008-07-10 00:00:00.000,2008-07-12 00:00:00.000,NULL,,,2
1285,2008-09-13 00:00:00.000,2008-09-20 00:00:00.000,NULL,,,2
1004,2008-07-17 00:00:00.000,2008-09-04 00:00:00.000,NULL,,,2
7066,2008-08-06 00:00:00.000,2008-08-28 00:00:00.000,NULL,,,2
1288,2008-07-21 00:00:00.000,2008-08-02 00:00:00.000,NULL,,,2
1445,2008-08-18 00:00:00.000,2008-09-19 00:00:00.000,NULL,,,2
1415,2008-08-20 00:00:00.000,2008-08-24 00:00:00.000,NULL,,,2
1231,2008-07-26 00:00:00.000,2008-07-29 00:00:00.000,NULL,,,2
1136,2008-07-27 00:00:00.000,2008-09-01 00:00:00.000,NULL,,,2
0921,2008-07-14 00:00:00.000,2008-07-25 00:00:00.000,NULL,,,2
0830,2008-07-07 00:00:00.000,2008-07-17 00:00:00.000,NULL,,,2
0697,2008-07-14 00:00:00.000,2008-07-25 00:00:00.000,NULL,,,2
1194,2008-08-01 00:00:00.000,2008-08-06 00:00:00.000,NULL,,,2
1077,2008-08-01 00:00:00.000,2008-08-08 00:00:00.000,NULL,,,2
1239,2008-08-01 00:00:00.000,2008-11-10 00:00:00.000,NULL,,,2
1414,2008-08-01 00:00:00.000,2008-08-29 00:00:00.000,NULL,,,2
1500,2008-05-12 00:00:00.000,2008-05-18 00:00:00.000,NULL,,,2
1373,2008-08-01 00:00:00.000,2008-11-08 00:00:00.000,NULL,,,2
1040,2008-08-01 00:00:00.000,2008-11-14 00:00:00.000,NULL,,,2
0569,2008-08-01 00:00:00.000,2008-09-03 00:00:00.000,NULL,,,2
1175,2008-08-01 00:00:00.000,2008-08-20 00:00:00.000,NULL,,,2
1479,2008-09-03 00:00:00.000,2008-09-08 00:00:00.000,NULL,,,2
0316,2008-08-08 00:00:00.000,2008-09-01 00:00:00.000,NULL,,,2
7085,2008-09-10 00:00:00.000,2008-09-20 00:00:00.000,NULL,,,2
1099,2008-08-03 00:00:00.000,2008-08-24 00:00:00.000,NULL,,,2
1485,2008-08-20 00:00:00.000,2008-08-29 00:00:00.000,NULL,,,2
1151,2008-08-21 00:00:00.000,2008-09-05 00:00:00.000,NULL,,,2
1356,2008-08-22 00:00:00.000,2008-08-24 00:00:00.000,NULL,,,2
0008,2008-08-23 00:00:00.000,2009-02-03 00:00:00.000,NULL,,,2
1100,2008-08-24 00:00:00.000,2008-09-01 00:00:00.000,NULL,,,2
1098,2008-08-29 00:00:00.000,2008-09-14 00:00:00.000,NULL,,,2
7044,2008-07-09 00:00:00.000,2008-08-01 00:00:00.000,NULL,,,2
1057,2008-09-06 00:00:00.000,2008-09-23 00:00:00.000,NULL,,,2
1281,2008-09-01 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
1285,2008-12-26 00:00:00.000,2009-06-25 00:00:00.000,NULL,,,2
1131,2008-09-01 00:00:00.000,2008-09-15 00:00:00.000,NULL,,,2
1460,2008-06-06 00:00:00.000,2009-05-21 00:00:00.000,NULL,,,2
1286,2008-09-01 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
0094,2008-09-01 00:00:00.000,2008-09-15 00:00:00.000,NULL,,,2
1409,2008-09-25 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
1488,2008-09-25 00:00:00.000,2008-11-14 00:00:00.000,NULL,,,2
1227,2008-09-25 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
1075,2008-09-25 00:00:00.000,2009-02-04 00:00:00.000,NULL,,,2
1110,2008-09-28 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
1433,2008-09-27 00:00:00.000,2008-11-03 00:00:00.000,NULL,,,2
