8037,20170117,07:59,17:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45322
8037,20170122,08:00,17:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45323
8037,20170101,07:56,17:01,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45324
8037,20170102,07:53,17:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45325
8037,20170103,07:58,17:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45326
8037,20170104,07:52,17:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45327
8037,20170105,07:58,17:01,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45328
8037,20170107,07:59,20:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45329
8037,20170108,07:59,19:58,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45330
8037,20170109,07:56,20:03,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45331
8037,20170111,07:57,17:01,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45332
8037,20170112,08:00,20:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45333
8037,20170115,08:02,16:59,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45334
8037,20170116,07:57,17:00,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
Cannot insert the value NULL into column 'checkIn'; table 'A1000.dbo.TAAD'; column does not allow nulls. INSERT fails. 
The statement has been terminated. 
The statement has been terminated.; LogId:45335
8037,20170118,07:58,17:02,Error:data integrity error; reference:TAASset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_TAAS_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
