2239,Management,Zalka Highway,General Manager,CMC,,1/1/2017 12:00:00 AM,Error:data integrity error; reference:EPJIset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_EPJI_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
The statement has been terminated.; LogId:45162
2336,Operations,Zalka Highway,Operations,CMC,,1/1/2017 12:00:00 AM,Error:data integrity error; reference:EPJIset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_EPJI_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
The statement has been terminated.; LogId:45163
4247,Management,Zalka Highway,Sales Director,CMC,,1/1/2017 12:00:00 AM,Error:data integrity error; reference:EPJIset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_EPJI_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
The statement has been terminated.; LogId:45164
4088,Body and Paint-G1,Zalka Highway,Technician,CMC,,1/1/2017 12:00:00 AM,Error:data integrity error; reference:EPJIset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_EPJI_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
The statement has been terminated.; LogId:45165
4105,HHI,Zalka Highway,General Manager,CMC,,1/1/2017 12:00:00 AM,Error:data integrity error; reference:EPJIset; Description:The INSERT statement conflicted with the FOREIGN KEY constraint "FK_EPJI_EPEM". The conflict occurred in database "A1000"; table "dbo.EPEM"; column 'recordId'. 
The statement has been terminated.; LogId:45166
