8037,4/16/2017,7:53,17:17,,,,,,
8037,4/17/2017,7:53,17:01,,,,,,
8037,4/18/2017,7:54,16:59,,,,,,
8037,4/19/2017,7:53,17:00,,,,,,
8037,4/20/2017,7:55,,,,,,,
8036,1/17/2017,8:00,17:00,,,,,,
8036,1/22/2017,8:01,17:00,,,,,,
8036,1/1/2017,7:56,17:01,,,,,,
8036,1/2/2017,7:54,16:59,,,,,,
8036,1/3/2017,7:59,17:00,,,,,,
8036,1/4/2017,7:53,17:01,,,,,,
8036,1/5/2017,7:59,17:00,,,,,,
8036,1/7/2017,7:59,19:59,,,,,,
8036,1/8/2017,7:59,19:58,,,,,,
8036,1/9/2017,19:53,,,,,,,
8036,1/10/2017,8:15,,,,,,,
8036,1/11/2017,7:58,17:00,,,,,,
8036,1/12/2017,8:00,20:00,,,,,,
8036,1/15/2017,8:04,16:58,,,,,,
8036,1/16/2017,7:58,16:59,,,,,,
8036,1/18/2017,7:59,17:00,,,,,,
8036,1/19/2017,7:53,16:59,,,,,,
8036,1/21/2017,7:58,17:00,,,,,,
8036,1/23/2017,7:56,19:56,,,,,,
8036,1/24/2017,7:56,,,,,,,
8036,2/28/2017,8:01,16:59,,,,,,
8036,2/27/2017,12:46,16:58,,,,,,
8036,3/5/2017,8:00,16:59,,,,,,
8036,3/1/2017,7:57,16:59,,,,,,
8036,3/2/2017,8:06,16:59,,,,,,
8036,3/8/2017,7:57,16:08,,,,,,
8036,3/4/2017,7:55,16:59,,,,,,
8036,3/29/2017,7:58,16:58,,,,,,
8036,3/10/2017,7:11,,,,,,,
8036,3/12/2017,7:52,16:57,,,,,,
8036,3/13/2017,8:00,17:00,,,,,,
8036,3/14/2017,8:00,16:58,,,,,,
8036,3/15/2017,7:53,,,,,,,
8036,3/16/2017,7:54,,,,,,,
8036,3/18/2017,7:55,19:52,,,,,,
8036,3/19/2017,8:02,19:59,,,,,,
8036,3/20/2017,8:01,19:50,,,,,,
8036,3/21/2017,7:54,,,,,,,
8036,3/30/2017,7:56,17:00,,,,,,
8036,3/25/2017,7:55,17:00,,,,,,
8036,3/26/2017,7:56,17:00,,,,,,
8036,3/27/2017,7:58,19:58,,,,,,
8036,3/28/2017,7:59,17:00,,,,,,
8036,4/1/2017,7:55,16:58,,,,,,
8036,3/6/2017,8:03,16:59,,,,,,
8036,3/7/2017,8:05,16:57,,,,,,
8036,4/2/2017,8:00,16:58,,,,,,
8036,4/3/2017,7:59,16:59,,,,,,
8036,4/4/2017,7:55,16:59,,,,,,
8036,4/5/2017,7:54,16:59,,,,,,
8036,4/6/2017,7:54,19:58,,,,,,
8036,4/8/2017,7:56,16:57,,,,,,
8036,4/9/2017,16:56,,,,,,,
8036,4/10/2017,16:59,,,,,,,
8036,4/13/2017,7:57,13:01,,,,,,
8036,4/11/2017,7:59,17:01,,,,,,
8036,4/12/2017,7:57,17:02,,,,,,
8036,4/15/2017,7:56,17:00,,,,,,
8036,4/16/2017,7:55,17:13,,,,,,
8036,4/17/2017,7:53,17:01,,,,,,
8036,4/18/2017,7:54,16:56,,,,,,
8036,4/19/2017,7:53,17:00,,,,,,
8036,4/20/2017,7:56,,,,,,,
8035,1/17/2017,7:59,17:00,,,,,,
8035,1/22/2017,8:01,16:58,,,,,,
8035,1/1/2017,7:57,17:00,,,,,,
8035,1/2/2017,7:54,16:59,,,,,,
8035,1/3/2017,7:59,17:00,,,,,,
8035,1/4/2017,7:52,17:00,,,,,,
8035,1/5/2017,7:58,17:00,,,,,,
8035,1/7/2017,8:00,19:59,,,,,,
8035,1/8/2017,7:58,19:58,,,,,,
8035,1/9/2017,19:53,,,,,,,
8035,1/10/2017,8:15,,,,,,,
8035,1/11/2017,7:57,17:00,,,,,,
8035,1/12/2017,7:59,20:00,,,,,,
8035,1/15/2017,8:03,16:58,,,,,,
8035,1/16/2017,7:58,16:59,,,,,,
8035,1/18/2017,7:59,16:59,,,,,,
8035,1/19/2017,7:52,17:00,,,,,,
8035,1/21/2017,7:59,16:58,,,,,,
8035,1/23/2017,7:56,19:57,,,,,,
8035,1/24/2017,7:56,,,,,,,
8035,2/28/2017,7:59,16:59,,,,,,
8035,2/27/2017,12:45,16:59,,,,,,
8035,3/5/2017,8:00,17:00,,,,,,
8035,3/1/2017,7:57,16:58,,,,,,
8035,3/2/2017,8:07,17:00,,,,,,
8035,3/8/2017,8:41,16:07,,,,,,
8035,3/9/2017,7:55,20:03,,,,,,
8035,3/4/2017,7:55,16:58,,,,,,
8035,3/29/2017,7:58,16:58,,,,,,
8035,3/12/2017,7:52,16:57,,,,,,
8035,3/13/2017,8:00,17:00,,,,,,
8035,3/14/2017,7:58,16:59,,,,,,
8035,3/15/2017,8:11,,,,,,,
8035,3/16/2017,8:00,,,,,,,
8035,3/18/2017,7:55,20:01,,,,,,
8035,3/19/2017,7:56,20:04,,,,,,
8035,3/20/2017,7:53,19:58,,,,,,
8035,3/30/2017,7:54,17:00,,,,,,
8035,3/25/2017,7:55,16:59,,,,,,
8035,3/26/2017,7:56,16:59,,,,,,
8035,3/27/2017,7:59,19:58,,,,,,
8035,3/28/2017,7:58,16:59,,,,,,
8035,4/1/2017,7:54,16:58,,,,,,
8035,3/6/2017,8:07,16:59,,,,,,
8035,3/7/2017,8:05,16:57,,,,,,
8035,4/2/2017,8:01,16:59,,,,,,
8035,4/3/2017,7:58,16:58,,,,,,
8035,4/4/2017,7:54,16:59,,,,,,
8035,4/5/2017,7:54,16:58,,,,,,
8035,4/6/2017,7:54,19:59,,,,,,
8035,4/8/2017,7:54,16:57,,,,,,
8035,4/9/2017,7:56,16:58,,,,,,
8035,4/10/2017,8:06,16:58,,,,,,
8035,4/13/2017,7:57,13:00,,,,,,
8035,4/11/2017,7:58,17:00,,,,,,
8035,4/12/2017,7:56,17:01,,,,,,
8035,4/15/2017,7:57,16:59,,,,,,
8035,4/16/2017,7:54,17:13,,,,,,
8035,4/17/2017,7:53,17:01,,,,,,
8035,4/18/2017,7:55,16:56,,,,,,
8035,4/19/2017,7:53,16:59,,,,,,
8035,4/20/2017,7:56,,,,,,,
8034,1/17/2017,8:01,16:59,,,,,,
8034,1/22/2017,8:01,,,,,,,
8034,1/1/2017,7:59,17:01,,,,,,
8034,1/2/2017,7:55,17:01,,,,,,
8034,1/3/2017,8:00,17:01,,,,,,
8034,1/4/2017,7:53,17:01,,,,,,
8034,1/5/2017,8:00,17:01,,,,,,
8034,1/7/2017,8:00,17:01,,,,,,
8034,1/8/2017,8:01,17:02,,,,,,
8034,1/9/2017,7:58,17:00,,,,,,
8034,1/10/2017,16:59,,,,,,,
8034,1/11/2017,7:59,17:01,,,,,,
8034,1/12/2017,8:01,16:58,,,,,,
8034,1/14/2017,7:59,17:00,,,,,,
8034,1/15/2017,16:59,,,,,,,
8034,1/16/2017,7:59,17:00,,,,,,
8034,1/18/2017,8:03,17:00,,,,,,
8034,1/19/2017,7:54,17:00,,,,,,
8034,1/21/2017,7:59,16:59,,,,,,
8034,1/23/2017,7:57,17:00,,,,,,
8034,1/24/2017,7:57,,,,,,,
8034,2/28/2017,8:02,17:00,,,,,,
8034,2/27/2017,16:59,,,,,,,
8034,3/5/2017,8:01,17:00,,,,,,
8034,3/1/2017,7:58,16:59,,,,,,
8034,3/2/2017,8:08,14:03,,,,,,
8034,3/8/2017,7:58,16:08,,,,,,
8034,3/9/2017,7:56,13:51,,,,,,
8034,3/4/2017,7:56,17:00,,,,,,
8034,3/30/2017,7:58,16:59,,,,,,
8034,4/1/2017,7:56,17:00,,,,,,
8034,3/6/2017,8:04,17:00,,,,,,
8034,3/7/2017,8:05,16:58,,,,,,
8034,4/2/2017,8:01,16:59,,,,,,
8034,4/3/2017,8:00,16:59,,,,,,
8034,4/4/2017,7:55,17:00,,,,,,
8034,4/5/2017,7:55,16:59,,,,,,
8034,4/6/2017,7:55,16:57,,,,,,
8034,4/8/2017,7:54,16:58,,,,,,
8034,4/9/2017,7:58,16:58,,,,,,
8034,4/10/2017,7:52,17:00,,,,,,
8034,4/13/2017,7:58,13:01,,,,,,
8034,4/11/2017,7:59,17:01,,,,,,
8034,4/12/2017,7:57,17:01,,,,,,
8034,4/15/2017,7:57,17:01,,,,,,
8034,4/16/2017,17:17,,,,,,,
8034,4/17/2017,7:54,17:01,,,,,,
8034,4/18/2017,7:55,16:56,,,,,,
8034,4/19/2017,7:54,17:00,,,,,,
8034,4/20/2017,7:57,,,,,,,
8033,1/17/2017,8:01,16:59,,,,,,
8033,1/22/2017,8:01,16:58,,,,,,
8033,1/1/2017,7:58,17:01,,,,,,
8033,1/2/2017,7:55,16:59,,,,,,
8033,1/3/2017,8:00,16:58,,,,,,
8033,1/4/2017,7:53,17:00,,,,,,
8033,1/5/2017,8:00,17:00,,,,,,
8033,1/7/2017,8:00,19:59,,,,,,
8033,1/8/2017,8:01,19:57,,,,,,
8033,1/9/2017,7:58,20:02,,,,,,
8033,1/11/2017,8:01,17:00,,,,,,
8033,1/12/2017,8:05,20:05,,,,,,
8033,1/15/2017,8:06,16:58,,,,,,
8033,1/16/2017,7:58,16:59,,,,,,
8033,1/18/2017,8:00,17:00,,,,,,
8033,1/19/2017,7:55,16:58,,,,,,
8033,1/21/2017,8:01,16:58,,,,,,
8033,1/23/2017,7:59,19:56,,,,,,
8033,1/24/2017,8:00,,,,,,,
8033,2/28/2017,8:02,16:59,,,,,,
8033,2/27/2017,16:57,,,,,,,
8033,3/5/2017,16:59,,,,,,,
8033,3/1/2017,7:59,16:58,,,,,,
8033,3/2/2017,8:07,16:58,,,,,,
8033,3/8/2017,8:00,16:06,,,,,,
8033,3/9/2017,20:02,,,,,,,
8033,3/4/2017,7:59,16:58,,,,,,
8033,3/29/2017,7:59,17:00,,,,,,
8033,3/10/2017,7:11,,,,,,,
8033,3/12/2017,7:53,16:58,,,,,,
8033,3/13/2017,17:01,,,,,,,
8033,3/14/2017,8:02,16:58,,,,,,
8033,3/16/2017,7:55,,,,,,,
8033,3/18/2017,8:00,19:52,,,,,,
8033,3/19/2017,8:02,19:59,,,,,,
8033,3/20/2017,8:02,19:51,,,,,,
8033,3/21/2017,7:54,,,,,,,
8033,3/30/2017,7:57,17:00,,,,,,
8033,3/25/2017,7:58,16:59,,,,,,
8033,3/26/2017,7:56,16:59,,,,,,
8033,3/27/2017,19:58,,,,,,,
8033,3/28/2017,8:00,17:00,,,,,,
8033,4/1/2017,8:00,16:59,,,,,,
8033,3/6/2017,16:55,,,,,,,
8033,3/7/2017,8:06,16:57,,,,,,
8033,4/2/2017,8:02,16:58,,,,,,
8033,4/3/2017,8:02,16:58,,,,,,
8033,4/4/2017,7:57,16:59,,,,,,
8033,4/5/2017,7:55,16:58,,,,,,
8033,4/6/2017,7:59,19:59,,,,,,
8033,4/8/2017,7:57,16:57,,,,,,
8033,4/9/2017,7:59,16:56,,,,,,
8033,4/10/2017,7:52,16:58,,,,,,
8033,4/13/2017,7:59,13:00,,,,,,
8033,4/11/2017,7:58,17:00,,,,,,
8033,4/12/2017,7:57,17:00,,,,,,
8033,4/15/2017,17:00,,,,,,,
8033,4/16/2017,7:58,17:18,,,,,,
8033,4/17/2017,7:58,17:00,,,,,,
8033,4/18/2017,7:57,16:57,,,,,,
8033,4/19/2017,7:57,17:00,,,,,,
8033,4/20/2017,7:57,,,,,,,
8032,2/28/2017,8:02,16:59,,,,,,
8032,2/27/2017,16:58,,,,,,,
8032,3/5/2017,8:00,16:58,,,,,,
8032,3/1/2017,7:58,16:58,,,,,,
8032,3/2/2017,8:07,16:59,,,,,,
8032,3/8/2017,7:58,16:07,,,,,,
8032,3/9/2017,20:02,,,,,,,
8032,3/4/2017,7:56,16:58,,,,,,
8032,3/29/2017,7:58,16:58,,,,,,
8032,3/10/2017,7:44,,,,,,,
8032,3/12/2017,7:53,16:57,,,,,,
8032,3/13/2017,8:00,16:58,,,,,,
8032,3/14/2017,7:59,16:59,,,,,,
8032,3/15/2017,7:53,,,,,,,
8032,3/16/2017,7:55,,,,,,,
8032,3/18/2017,7:56,19:52,,,,,,
8032,3/19/2017,8:01,19:59,,,,,,
8032,3/20/2017,7:58,19:51,,,,,,
8032,3/21/2017,7:55,,,,,,,
8032,3/30/2017,7:56,16:58,,,,,,
8032,3/25/2017,7:56,17:00,,,,,,
8032,3/26/2017,7:56,16:59,,,,,,
8032,3/27/2017,7:59,19:58,,,,,,
8032,3/28/2017,7:59,16:59,,,,,,
8032,4/1/2017,7:56,16:58,,,,,,
8032,3/6/2017,8:04,16:58,,,,,,
8032,3/7/2017,8:05,16:58,,,,,,
8032,4/2/2017,8:00,16:59,,,,,,
8032,4/3/2017,8:00,16:58,,,,,,
8032,4/4/2017,7:55,16:58,,,,,,
8032,4/5/2017,7:54,16:58,,,,,,
8032,4/6/2017,7:54,19:58,,,,,,
8032,4/8/2017,7:54,16:57,,,,,,
8032,4/9/2017,7:58,16:57,,,,,,
8032,4/10/2017,7:52,16:59,,,,,,
8032,4/13/2017,7:58,13:00,,,,,,
8032,4/11/2017,7:59,17:01,,,,,,
8032,4/12/2017,7:56,17:00,,,,,,
8032,4/15/2017,7:57,17:01,,,,,,
8032,4/16/2017,7:55,17:14,,,,,,
8032,4/17/2017,7:54,17:00,,,,,,
8032,4/18/2017,7:55,16:56,,,,,,
8032,4/19/2017,7:53,16:59,,,,,,
8032,4/20/2017,7:56,,,,,,,
8031,2/28/2017,8:01,16:59,,,,,,
8031,2/27/2017,16:59,,,,,,,
8031,3/5/2017,8:00,16:59,,,,,,
8031,3/1/2017,7:58,16:58,,,,,,
8031,3/2/2017,8:07,17:00,,,,,,
8031,3/8/2017,7:58,16:08,,,,,,
8031,3/9/2017,7:55,20:03,,,,,,
8031,3/4/2017,7:56,17:00,,,,,,
8031,3/29/2017,7:57,16:59,,,,,,
8031,3/12/2017,7:53,17:00,,,,,,
8031,3/13/2017,7:59,17:00,,,,,,
8031,3/14/2017,7:59,16:58,,,,,,
8031,3/15/2017,7:53,,,,,,,
8031,3/16/2017,7:59,,,,,,,
8031,3/18/2017,7:55,20:01,,,,,,
8031,3/19/2017,8:01,19:59,,,,,,
8031,3/20/2017,8:01,19:50,,,,,,
8031,3/21/2017,7:54,,,,,,,
8031,3/30/2017,7:55,,,,,,,
8031,3/25/2017,7:55,17:00,,,,,,
8031,3/26/2017,7:56,16:59,,,,,,
8031,3/27/2017,7:58,19:59,,,,,,
8031,3/28/2017,7:59,17:01,,,,,,
8031,4/1/2017,7:55,16:59,,,,,,
8031,3/6/2017,8:03,16:58,,,,,,
8031,3/7/2017,8:05,16:59,,,,,,
8031,4/2/2017,8:00,16:59,,,,,,
8031,4/3/2017,7:59,16:58,,,,,,
8031,4/4/2017,7:54,16:59,,,,,,
8031,4/5/2017,7:54,16:58,,,,,,
8031,4/6/2017,7:54,19:58,,,,,,
8031,4/8/2017,7:54,16:57,,,,,,
8031,4/9/2017,7:57,16:59,,,,,,
8031,4/10/2017,7:52,16:59,,,,,,
8031,4/11/2017,7:58,17:01,,,,,,
8031,4/12/2017,7:56,17:02,,,,,,
8031,4/15/2017,7:56,17:01,,,,,,
8031,4/16/2017,7:54,17:16,,,,,,
8031,4/17/2017,7:52,17:00,,,,,,
8031,4/18/2017,7:55,17:00,,,,,,
8031,4/19/2017,7:53,17:00,,,,,,
8031,4/20/2017,7:56,,,,,,,
8030,1/17/2017,8:00,17:00,,,,,,
8030,1/22/2017,8:01,17:00,,,,,,
8030,1/1/2017,7:57,17:01,,,,,,
8030,1/2/2017,7:54,17:01,,,,,,
8030,1/3/2017,7:59,17:00,,,,,,
8030,1/4/2017,7:52,17:00,,,,,,
8030,1/5/2017,7:59,17:00,,,,,,
8030,1/7/2017,7:59,20:01,,,,,,
8030,1/8/2017,7:59,19:58,,,,,,
8030,1/9/2017,7:56,20:02,,,,,,
8030,1/11/2017,7:58,17:02,,,,,,
8030,1/12/2017,8:00,20:04,,,,,,
8030,1/15/2017,8:04,16:59,,,,,,
8030,1/16/2017,7:58,16:59,,,,,,
8030,1/18/2017,7:59,17:00,,,,,,
8030,1/19/2017,7:53,16:59,,,,,,
8030,1/21/2017,7:58,17:00,,,,,,
8030,1/23/2017,7:56,19:58,,,,,,
8030,1/24/2017,7:56,,,,,,,
8030,2/28/2017,8:00,,,,,,,
8030,2/27/2017,12:47,16:58,,,,,,
8030,3/5/2017,8:00,16:59,,,,,,
8030,3/1/2017,7:58,17:56,,,,,,
8030,3/2/2017,8:06,13:59,,,,,,
8030,3/8/2017,7:57,16:13,,,,,,
8030,3/9/2017,7:57,,,,,,,
8030,3/4/2017,7:55,16:59,,,,,,
8030,3/29/2017,7:56,16:59,,,,,,
8030,3/10/2017,7:50,,,,,,,
8030,3/12/2017,7:52,16:59,,,,,,
8030,3/13/2017,8:47,17:00,,,,,,
8030,3/14/2017,8:31,17:00,,,,,,
8030,3/15/2017,7:52,17:01,,,,,,
8030,3/16/2017,7:54,13:59,,,,,,
8030,3/18/2017,7:57,20:01,,,,,,
8030,3/19/2017,7:56,20:05,,,,,,
8030,3/20/2017,7:55,20:02,,,,,,
8030,3/30/2017,7:55,17:00,,,,,,
8030,3/25/2017,7:55,17:00,,,,,,
8030,3/26/2017,7:55,16:59,,,,,,
8030,3/27/2017,7:58,19:58,,,,,,
8030,3/28/2017,7:59,17:00,,,,,,
8030,4/1/2017,7:55,17:00,,,,,,
8030,3/6/2017,8:03,17:01,,,,,,
8030,3/7/2017,8:04,16:58,,,,,,
8030,4/2/2017,7:59,16:59,,,,,,
8030,4/3/2017,7:59,16:59,,,,,,
8030,4/4/2017,7:54,,,,,,,
8030,4/5/2017,7:53,16:59,,,,,,
8030,4/6/2017,7:53,19:59,,,,,,
8030,4/8/2017,7:55,16:58,,,,,,
8030,4/9/2017,7:57,16:59,,,,,,
8030,4/10/2017,7:51,16:59,,,,,,
8030,4/13/2017,7:59,13:03,,,,,,
8030,4/11/2017,7:58,17:00,,,,,,
8030,4/12/2017,7:57,17:01,,,,,,
8030,4/15/2017,7:56,17:00,,,,,,
8030,4/16/2017,7:54,17:17,,,,,,
8030,4/17/2017,7:54,17:01,,,,,,
8030,4/18/2017,7:56,16:58,,,,,,
8030,4/19/2017,7:54,17:00,,,,,,
8030,4/20/2017,7:55,,,,,,,
8029,1/17/2017,8:01,16:59,,,,,,
8029,1/22/2017,8:02,16:58,,,,,,
8029,1/1/2017,7:58,17:00,,,,,,
8029,1/2/2017,7:55,16:59,,,,,,
8029,1/3/2017,8:00,16:58,,,,,,
8029,1/4/2017,7:54,16:59,,,,,,
8029,1/5/2017,8:00,16:59,,,,,,
8029,1/7/2017,8:01,19:59,,,,,,
8029,1/8/2017,8:00,19:56,,,,,,
8029,1/9/2017,7:59,20:02,,,,,,
8029,1/11/2017,8:00,16:57,,,,,,
8029,1/12/2017,8:07,,,,,,,
8029,1/15/2017,8:07,16:57,,,,,,
8029,1/16/2017,7:59,16:58,,,,,,
8029,1/18/2017,8:01,16:59,,,,,,
8029,1/19/2017,7:56,16:58,,,,,,
8029,1/21/2017,8:02,16:58,,,,,,
8029,1/23/2017,8:06,19:59,,,,,,
8029,1/24/2017,7:57,,,,,,,
8029,2/28/2017,8:02,16:58,,,,,,
8029,2/27/2017,12:57,16:57,,,,,,
8029,3/5/2017,8:01,16:59,,,,,,
8029,3/1/2017,8:00,16:58,,,,,,
8029,3/2/2017,8:08,16:58,,,,,,
8029,3/8/2017,7:58,16:08,,,,,,
8029,3/9/2017,7:56,20:03,,,,,,
8029,3/4/2017,8:00,16:58,,,,,,
8029,3/29/2017,7:58,16:58,,,,,,
8029,3/12/2017,7:54,16:58,,,,,,
8029,3/13/2017,8:00,16:57,,,,,,
8029,3/14/2017,8:00,16:57,,,,,,
8029,3/15/2017,7:54,,,,,,,
8029,3/16/2017,7:54,,,,,,,
8029,3/18/2017,7:55,20:01,,,,,,
8029,3/19/2017,7:57,20:05,,,,,,
8029,3/20/2017,7:57,20:00,,,,,,
8029,3/30/2017,7:55,17:01,,,,,,
8029,3/25/2017,7:59,16:59,,,,,,
8029,3/26/2017,7:58,16:59,,,,,,
8029,3/27/2017,8:02,20:00,,,,,,
8029,3/28/2017,8:00,16:59,,,,,,
8029,4/1/2017,7:56,16:59,,,,,,
8029,3/6/2017,8:04,16:58,,,,,,
8029,3/7/2017,8:06,16:59,,,,,,
8029,4/2/2017,8:01,16:58,,,,,,
8029,4/3/2017,8:00,16:58,,,,,,
8029,4/4/2017,7:55,16:59,,,,,,
8029,4/5/2017,7:55,16:58,,,,,,
8029,4/6/2017,7:58,19:58,,,,,,
8029,4/8/2017,7:54,16:57,,,,,,
8029,4/9/2017,7:58,16:58,,,,,,
8029,4/10/2017,7:58,16:58,,,,,,
8029,4/13/2017,7:59,13:00,,,,,,
8029,4/11/2017,7:59,17:00,,,,,,
8029,4/12/2017,8:01,17:04,,,,,,
8029,4/15/2017,8:01,17:00,,,,,,
8029,4/16/2017,7:55,17:16,,,,,,
8029,4/17/2017,7:54,17:00,,,,,,
8029,4/18/2017,7:58,16:56,,,,,,
8029,4/19/2017,7:53,16:59,,,,,,
8029,4/20/2017,7:56,,,,,,,
8028,1/17/2017,8:00,16:59,,,,,,
8028,1/22/2017,8:01,16:58,,,,,,
8028,1/1/2017,7:57,17:00,,,,,,
8028,1/2/2017,7:54,16:59,,,,,,
8028,1/3/2017,7:59,16:59,,,,,,
8028,1/4/2017,7:53,17:00,,,,,,
8028,1/5/2017,7:59,16:59,,,,,,
8028,1/7/2017,7:59,17:00,,,,,,
8028,1/8/2017,7:59,17:00,,,,,,
8028,1/9/2017,7:57,16:59,,,,,,
8028,1/10/2017,7:51,16:59,,,,,,
8028,1/11/2017,7:58,16:59,,,,,,
8028,1/12/2017,8:00,17:00,,,,,,
8028,1/14/2017,7:58,17:01,,,,,,
8028,1/15/2017,8:04,16:58,,,,,,
8028,1/16/2017,7:58,16:59,,,,,,
8028,1/18/2017,7:59,16:59,,,,,,
8028,1/19/2017,7:54,16:59,,,,,,
8028,1/21/2017,7:58,16:58,,,,,,
8028,1/23/2017,7:56,16:55,,,,,,
8028,1/24/2017,7:56,,,,,,,
8028,2/28/2017,8:01,16:58,,,,,,
8028,2/27/2017,16:57,,,,,,,
8028,3/5/2017,8:00,16:59,,,,,,
8028,3/1/2017,7:58,16:58,,,,,,
8028,3/2/2017,8:07,16:59,,,,,,
8028,3/8/2017,7:58,16:06,,,,,,
8028,3/9/2017,7:55,16:59,,,,,,
8028,3/4/2017,7:55,16:58,,,,,,
8028,3/29/2017,7:57,16:58,,,,,,
8028,3/11/2017,7:50,16:54,,,,,,
8028,3/12/2017,7:52,16:57,,,,,,
8028,3/13/2017,7:59,16:57,,,,,,
8028,3/14/2017,7:59,16:58,,,,,,
8028,3/15/2017,7:53,16:57,,,,,,
8028,3/16/2017,7:54,13:59,,,,,,
8028,3/18/2017,7:55,16:57,,,,,,
8028,3/19/2017,7:56,16:59,,,,,,
8028,3/20/2017,7:54,16:59,,,,,,
8028,3/21/2017,7:53,16:53,,,,,,
8028,3/22/2017,7:57,16:56,,,,,,
8028,3/30/2017,7:55,16:59,,,,,,
8028,3/25/2017,7:55,16:59,,,,,,
8028,3/26/2017,7:56,16:58,,,,,,
8028,3/23/2017,7:55,13:57,,,,,,
8028,3/27/2017,7:58,16:58,,,,,,
8028,3/28/2017,7:59,16:59,,,,,,
8028,4/1/2017,7:55,16:58,,,,,,
8028,3/6/2017,8:03,16:59,,,,,,
8028,3/7/2017,8:05,16:58,,,,,,
8028,4/2/2017,8:00,16:59,,,,,,
8028,4/3/2017,7:59,16:58,,,,,,
8028,4/4/2017,7:54,16:59,,,,,,
8028,4/5/2017,7:53,16:58,,,,,,
8028,4/6/2017,7:53,16:57,,,,,,
8028,4/8/2017,7:53,16:56,,,,,,
8028,4/9/2017,7:57,16:57,,,,,,
8028,4/10/2017,7:51,16:58,,,,,,
8028,4/13/2017,7:57,13:00,,,,,,
8028,4/11/2017,7:57,17:00,,,,,,
8028,4/12/2017,7:56,17:00,,,,,,
8028,4/15/2017,7:56,17:00,,,,,,
8028,4/16/2017,7:54,17:15,,,,,,
8028,4/17/2017,7:53,17:00,,,,,,
8028,4/18/2017,7:55,16:56,,,,,,
8028,4/19/2017,7:53,17:00,,,,,,
8028,4/20/2017,7:56,,,,,,,
8027,1/17/2017,8:01,17:00,,,,,,
8027,1/22/2017,8:01,16:59,,,,,,
8027,1/1/2017,7:57,17:00,,,,,,
8027,1/2/2017,7:54,17:00,,,,,,
8027,1/3/2017,7:59,17:00,,,,,,
8027,1/4/2017,7:53,17:00,,,,,,
8027,1/5/2017,8:00,17:00,,,,,,
8027,1/7/2017,8:00,19:59,,,,,,
8027,1/8/2017,8:00,19:58,,,,,,
8027,1/9/2017,19:53,,,,,,,
8027,1/10/2017,8:12,,,,,,,
8027,1/11/2017,7:59,16:59,,,,,,
8027,1/12/2017,8:01,20:00,,,,,,
8027,1/15/2017,8:04,16:58,,,,,,
8027,1/16/2017,7:59,16:59,,,,,,
8027,1/18/2017,7:59,17:00,,,,,,
